system:index,FIPS formula,Geographic Name,count,mean,year,.geo
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_787,18177,"Wayne County, Indiana",223269,1562.05318,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_719,18041,"Fayette County, Indiana",126615,1654.733427,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_768,18139,"Rush County, Indiana",435301,1628.720127,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_714,18031,"Decatur County, Indiana",278346,1725.33988,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_771,18145,"Shelby County, Indiana",382462,1533.036809,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_747,18097,"Marion County, Indiana",28605,1457.734978,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_739,18081,"Johnson County, Indiana",170400,1531.349355,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_705,18013,"Brown County, Indiana",3054,1605.528693,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_701,18005,"Bartholomew County, Indiana",195155,1522.136369,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_738,18079,"Jennings County, Indiana",116634,1662.114193,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_770,18143,"Scott County, Indiana",30112,1566.539366,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_745,18093,"Lawrence County, Indiana",35040,1602.100046,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_749,18101,"Martin County, Indiana",40878,1788.743963,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_751,18105,"Monroe County, Indiana",13489,1585.438341,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_765,18133,"Putnam County, Indiana",255225,1774.362085,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_758,18119,"Owen County, Indiana",48850,1611.598545,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_709,18021,"Clay County, Indiana",148242,1531.11329,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_775,18153,"Sullivan County, Indiana",208063,1393.486841,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_712,18027,"Daviess County, Indiana",185596,1521.916712,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_761,18125,"Pike County, Indiana",86411,1459.752264,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_757,18117,"Orange County, Indiana",50040,1698.814106,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_760,18123,"Perry County, Indiana",14678,1595.394629,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_631,17069,"Hardin County, Illinois",2884,1340.231743,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_679,17165,"Saline County, Illinois",163802,1481.022277,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_626,17059,"Gallatin County, Illinois",178933,1518.294893,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_629,17065,"Hamilton County, Illinois",176160,1410.791023,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_620,17047,"Edwards County, Illinois",92093,1359.84732,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_780,18163,"Vanderburgh County, Indiana",36512,1532.557502,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_689,17185,"Wabash County, Illinois",141895,1411.177098,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_676,17159,"Richland County, Illinois",160062,1348.664103,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_599,17005,"Bond County, Illinois",42743,1493.51376,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_640,17087,"Johnson County, Illinois",13342,1421.19528,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_598,17003,"Alexander County, Illinois",19384,1468.87642,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_660,17127,"Massac County, Illinois",57967,1472.83955,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2009_666,17139,"Moultrie County, Illinois",0,,2009,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_887,19193,"Woodbury County, Iowa",368081,1598.607817,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_671,17149,"Pike County, Illinois",77092,1238.232465,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_681,17169,"Schuyler County, Illinois",126707,1254.041842,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_639,17085,"Jo Daviess County, Illinois",62961,1731.356232,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_677,17161,"Rock Island County, Illinois",115914,1578.519222,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_812,19043,"Clayton County, Iowa",224364,1799.728503,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_604,17015,"Carroll County, Illinois",2783,1540.552577,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_659,17125,"Mason County, Illinois",289679,1266.423603,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_653,17113,"McLean County, Illinois",760482,1486.70926,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_642,17091,"Kankakee County, Illinois",536172,1372.641878,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_695,17197,"Will County, Illinois",409890,1429.881617,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_646,17099,"LaSalle County, Illinois",1075717,1634.706963,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_612,17031,"Cook County, Illinois",15231,1229.750622,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_645,17097,"Lake County, Illinois",23537,1392.58911,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_683,17173,"Shelby County, Illinois",601640,1349.515058,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_850,19119,"Lyon County, Iowa",660921,1658.307492,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_862,19143,"Osceola County, Iowa",428102,1589.885464,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_861,19141,"O'Brien County, Iowa",536958,1577.629183,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_808,19035,"Cherokee County, Iowa",602460,1593.699484,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_874,19167,"Sioux County, Iowa",771298,1678.112576,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_865,19149,"Plymouth County, Iowa",622017,1645.642449,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_857,19133,"Monona County, Iowa",264606,1537.360584,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_837,19093,"Ida County, Iowa",395517,1711.120124,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_814,19047,"Crawford County, Iowa",718285,1729.897276,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_873,19165,"Shelby County, Iowa",700427,1605.615805,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_868,19155,"Pottawattamie County, Iowa",924642,1549.170174,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_833,19085,"Harrison County, Iowa",469344,1470.127627,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_855,19129,"Mills County, Iowa",444971,1416.142498,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_826,19071,"Fremont County, Iowa",490026,1433.706298,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_663,17133,"Monroe County, Illinois",91447,1102.103973,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_603,17013,"Calhoun County, Illinois",0,,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_638,17083,"Jersey County, Illinois",86018,1546.735394,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_627,17061,"Greene County, Illinois",54290,1584.001787,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_665,17137,"Morgan County, Illinois",251781,1421.21016,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_605,17017,"Cass County, Illinois",88944,1380.096365,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_625,17057,"Fulton County, Illinois",427242,1278.045401,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_601,17009,"Brown County, Illinois",28815,1257.759334,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_630,17067,"Hancock County, Illinois",564650,1158.97947,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_651,17109,"McDonough County, Illinois",407713,1286.591105,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_690,17187,"Warren County, Illinois",337044,1566.646254,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_644,17095,"Knox County, Illinois",284191,1478.946241,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_633,17073,"Henry County, Illinois",27310,1722.401283,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_813,19045,"Clinton County, Iowa",583389,1729.766353,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_839,19097,"Jackson County, Iowa",173422,1776.257397,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_843,19105,"Jones County, Iowa",359107,1585.175868,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_806,19031,"Cedar County, Iowa",520757,1612.418577,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_662,17131,"Mercer County, Illinois",383950,1538.571624,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_872,19163,"Scott County, Iowa",335954,1635.705798,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_860,19139,"Muscatine County, Iowa",262605,1425.598812,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_842,19103,"Johnson County, Iowa",259359,1433.207511,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_847,19113,"Linn County, Iowa",491266,1580.181941,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_796,19011,"Benton County, Iowa",426228,1644.69369,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_838,19095,"Iowa County, Iowa",271157,1452.433795,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_841,19101,"Jefferson County, Iowa",196281,1131.770699,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_844,19107,"Keokuk County, Iowa",384043,1214.061286,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_882,19183,"Washington County, Iowa",410345,1244.196578,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_848,19115,"Louisa County, Iowa",276801,1274.794772,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_819,19057,"Des Moines County, Iowa",244307,1169.819039,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_846,19111,"Lee County, Iowa",157984,1126.05945,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_597,17001,"Adams County, Illinois",303473,1197.311471,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_879,19177,"Van Buren County, Iowa",121998,1089.544256,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_816,19051,"Davis County, Iowa",133061,1160.796547,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_880,19179,"Wapello County, Iowa",186454,1086.169551,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_794,19007,"Appanoose County, Iowa",48752,1100.170665,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_858,19135,"Monroe County, Iowa",31883,1002.216551,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_849,19117,"Lucas County, Iowa",3306,902.6597065,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_883,19185,"Wayne County, Iowa",0,,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_792,19003,"Adams County, Iowa",275797,1314.612708,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_877,19173,"Taylor County, Iowa",259786,1215.359002,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_878,19175,"Union County, Iowa",182082,1270.407696,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_870,19159,"Ringgold County, Iowa",159138,1136.806942,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_810,19039,"Clarke County, Iowa",83481,995.7046073,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_817,19053,"Decatur County, Iowa",66460,1054.485714,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_815,19049,"Dallas County, Iowa",491838,1295.16868,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_851,19121,"Madison County, Iowa",252857,1317.120991,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_805,19029,"Cass County, Iowa",514331,1391.713919,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_795,19009,"Audubon County, Iowa",497800,1404.375015,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_829,19077,"Guthrie County, Iowa",436667,1296.610405,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_804,19027,"Carroll County, Iowa",576894,1648.531056,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_827,19073,"Greene County, Iowa",643221,1444.733756,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_798,19015,"Boone County, Iowa",507011,1398.533207,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_875,19169,"Story County, Iowa",552498,1457.616198,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_867,19153,"Polk County, Iowa",270854,1265.743448,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_881,19181,"Warren County, Iowa",164350,1107.639683,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_840,19099,"Jasper County, Iowa",20203,1417.204336,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_853,19125,"Marion County, Iowa",6842,998.9521738,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_852,19123,"Mahaska County, Iowa",233254,1231.746611,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_869,19157,"Poweshiek County, Iowa",340369,1405.455357,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_876,19171,"Tama County, Iowa",114416,1605.984025,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_854,19127,"Marshall County, Iowa",16901,1737.371524,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_828,19075,"Grundy County, Iowa",53779,1673.359318,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_802,19023,"Butler County, Iowa",330658,1605.833089,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_824,19067,"Floyd County, Iowa",343671,1684.83961,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_856,19131,"Mitchell County, Iowa",408510,1688.405847,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_888,19195,"Worth County, Iowa",416483,1690.273017,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_807,19033,"Cerro Gordo County, Iowa",490422,1654.205712,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_825,19069,"Franklin County, Iowa",595397,1511.084412,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_832,19083,"Hardin County, Iowa",471679,1655.66307,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_830,19079,"Hamilton County, Iowa",608263,1484.787131,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_889,19197,"Wright County, Iowa",713435,1339.799731,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_836,19091,"Humboldt County, Iowa",528382,1358.104342,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_884,19187,"Webster County, Iowa",753818,1454.825613,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_803,19025,"Calhoun County, Iowa",727129,1487.685109,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_871,19161,"Sac County, Iowa",695842,1655.846267,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_801,19021,"Buena Vista County, Iowa",741963,1587.844951,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_866,19151,"Pocahontas County, Iowa",792036,1500.439885,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_811,19041,"Clay County, Iowa",658665,1532.489016,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_864,19147,"Palo Alto County, Iowa",650201,1482.444343,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_822,19063,"Emmet County, Iowa",457721,1640.540065,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_845,19109,"Kossuth County, Iowa",1150432,1565.495585,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_831,19081,"Hancock County, Iowa",524653,1615.422744,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_885,19189,"Winnebago County, Iowa",281040,1587.276386,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_835,19089,"Howard County, Iowa",428883,1699.646551,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_809,19037,"Chickasaw County, Iowa",371320,1724.154381,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_797,19013,"Black Hawk County, Iowa",354709,1556.486183,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_799,19017,"Bremer County, Iowa",192952,1638.740249,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_800,19019,"Buchanan County, Iowa",486472,1570.935733,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_823,19065,"Fayette County, Iowa",559050,1643.69489,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_818,19055,"Delaware County, Iowa",321197,1620.852332,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_793,19005,"Allamakee County, Iowa",91994,1808.354927,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_886,19191,"Winneshiek County, Iowa",255389,1838.535941,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_821,19061,"Dubuque County, Iowa",154478,1744.388285,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_685,17177,"Stephenson County, Illinois",0,,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_697,17201,"Winnebago County, Illinois",129065,1807.995893,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_667,17141,"Ogle County, Illinois",227723,1815.167876,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_648,17103,"Lee County, Illinois",351530,1794.382599,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_694,17195,"Whiteside County, Illinois",0,,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_602,17011,"Bureau County, Illinois",382196,1752.557449,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_668,17143,"Peoria County, Illinois",336657,1471.92677,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_686,17179,"Tazewell County, Illinois",513208,1469.829118,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_650,17107,"Logan County, Illinois",480251,1434.98392,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_616,17039,"De Witt County, Illinois",293785,1488.859303,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_698,17203,"Woodford County, Illinois",469580,1668.552068,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_658,17123,"Marshall County, Illinois",291191,1614.230264,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_649,17105,"Livingston County, Illinois",1000971,1431.184444,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_606,17019,"Champaign County, Illinois",1150786,1527.709827,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_688,17183,"Vermilion County, Illinois",998007,1499.93501,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_634,17075,"Iroquois County, Illinois",1225871,1336.977724,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_623,17053,"Ford County, Illinois",554331,1309.33992,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_628,17063,"Grundy County, Illinois",323245,1494.784966,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_615,17037,"DeKalb County, Illinois",457800,1803.396815,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_641,17089,"Kane County, Illinois",201324,1574.719479,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_652,17111,"McHenry County, Illinois",176476,1655.38606,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_744,18091,"LaPorte County, Indiana",376471,1501.496098,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_762,18127,"Porter County, Indiana",251366,1572.951576,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_743,18089,"Lake County, Indiana",213322,1494.046239,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_735,18073,"Jasper County, Indiana",506660,1510.119316,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_754,18111,"Newton County, Indiana",354853,1560.778429,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_721,18045,"Fountain County, Indiana",374367,1495.325036,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_777,18157,"Tippecanoe County, Indiana",416117,1568.971311,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_710,18023,"Clinton County, Indiana",483180,1680.345595,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_707,18017,"Cass County, Indiana",357881,1534.763155,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_706,18015,"Carroll County, Indiana",319955,1603.931461,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_789,18181,"White County, Indiana",492166,1503.581125,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_764,18131,"Pulaski County, Indiana",369159,1499.428045,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_773,18149,"Starke County, Indiana",145075,1345.850199,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_723,18049,"Fulton County, Indiana",328145,1563.95973,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_750,18103,"Miami County, Indiana",296867,1502.815918,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_783,18169,"Wabash County, Indiana",297002,1534.397516,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_732,18067,"Howard County, Indiana",293031,1566.411511,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_727,18057,"Hamilton County, Indiana",237055,1444.099084,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_788,18179,"Wells County, Indiana",291050,1399.686558,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_700,18003,"Allen County, Indiana",239290,1323.668729,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_742,18087,"LaGrange County, Indiana",55096,1302.39875,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_755,18113,"Noble County, Indiana",158613,1310.157636,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_741,18085,"Kosciusko County, Indiana",346821,1556.133242,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_748,18099,"Marshall County, Indiana",311947,1585.797996,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_769,18141,"St. Joseph County, Indiana",213659,1562.993192,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_729,18061,"Harrison County, Indiana",30419,1332.201157,2010,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2010_737,18077,"Jefferson County, Indiana",41321,1308.719696,2010,
